0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.0,0.0,0.0,0.035928189754486084,0.07211577892303467,-0.02198791780224285,0.09384310245513916,0.12439906597137451,-0.032947740486769295,0.1409342885017395,0.16271531581878662,-0.04498925708880863,0.16837793588638306,0.2044544816017151,-0.05788504608622036,0.1722010374069214,0.038965821266174316,-0.00435604990175209,0.2348976731300354,0.05357325077056885,-0.014256907596199131,0.2736111879348755,0.05999898910522461,-0.02437914252927742,0.3054189085960388,0.06510162353515625,-0.03264381640305958,0.17455542087554932,-0.013507843017578125,-0.007494733638076401,0.24041873216629028,-0.009604454040527344,-0.011097959211973762,0.28065580129623413,-0.009063005447387695,-0.022858750975637054,0.31490713357925415,-0.008298039436340332,-0.03421429821005306,0.16076397895812988,-0.0586322546005249,-0.014911213858930683,0.21980100870132446,-0.07098102569580078,-0.021610335416106796,0.25502437353134155,-0.0797572135925293,-0.035004845789579964,0.285266637802124,-0.08470898866653442,-0.046180016330389595,0.1343616247177124,-0.09842407703399658,-0.02596973904123745,0.176274836063385,-0.1279313564300537,-0.03399001710763416,0.2012748122215271,-0.1466934084892273,-0.042524351707605934,0.2250673770904541,-0.16176438331604004,-0.0496408408199831,0
0.0,0.0,0.0,0.057355642318725586,0.0013332962989807129,0.012081653467975517,0.095714271068573,-0.02058035135269165,0.022703418165110012,0.12238562107086182,-0.04389470815658569,0.026557167648933788,0.14293694496154785,-0.05720853805541992,0.03105542960729446,0.059011101722717285,-0.12870678305625916,0.0646864340003952,0.07363909482955933,-0.1718708872795105,0.07716163399782028,0.08275914192199707,-0.19849291443824768,0.08099181356992569,0.09073227643966675,-0.22163525223731995,0.0834678128656372,0.03372621536254883,-0.1515495479106903,0.05542979913916435,0.04083096981048584,-0.2012128233909607,0.07393000426854934,0.046939194202423096,-0.2326982617378235,0.07773904654350128,0.051916658878326416,-0.25751230120658875,0.07981237176027145,0.008554995059967041,-0.15955713391304016,0.041755607008598705,0.007038533687591553,-0.21522757411003113,0.05538039433922615,0.0046468377113342285,-0.24834012985229492,0.059844342648647686,0.0035294294357299805,-0.27406108379364014,0.062092495739124676,-0.016323983669281006,-0.15737831592559814,0.02585399675335731,-0.02440667152404785,-0.2074354887008667,0.03524445521797981,-0.029708802700042725,-0.23888593912124634,0.04037356528606262,-0.03379279375076294,-0.2661219835281372,0.04427641782131042,0
0.0,0.0,0.0,0.012961745262145996,-0.07838559150695801,0.015104580191722672,-0.005456060171127319,-0.14142465591430664,0.024917580639770787,-0.022818565368652344,-0.18902164697647095,0.02437288545613603,-0.03111135959625244,-0.22136366367340088,0.023795102244070332,-0.11018732190132141,-0.11844736337661743,0.08065920554642991,-0.1513267457485199,-0.13800901174545288,0.09407980971579866,-0.17627960443496704,-0.14761143922805786,0.09635652088170366,-0.19519104063510895,-0.1526234745979309,0.09673986070399598,-0.13478893041610718,-0.09008783102035522,0.06455287568812684,-0.18406841158866882,-0.10512930154800415,0.08706721894984559,-0.2151314541697502,-0.11672443151473999,0.08904870085959748,-0.24025389552116394,-0.12400954961776733,0.08863193028216676,-0.14608034491539001,-0.05665993690490723,0.04221353911404924,-0.2011784017086029,-0.0636221170425415,0.060654731919816296,-0.23464670777320862,-0.06720608472824097,0.06525015317445115,-0.26000411808490753,-0.0683135986328125,0.06573961161618547,-0.14710713922977448,-0.021859705448150635,0.01662667513435201,-0.19930920004844666,-0.02032095193862915,0.027620178168466847,-0.23106898367404938,-0.02048128843307495,0.03364906319027261,-0.2577942758798599,-0.01980447769165039,0.03759644412045793,0
0.0,0.0,0.0,0.05061045289039612,-0.0645354688167572,0.024420866589156986,0.06694123148918152,-0.10225969552993774,0.04603549450179756,0.07313716411590576,-0.13350793719291687,0.0594851671113652,0.07695040106773376,-0.15715059638023376,0.07524962707897842,-0.017761066555976868,-0.11749345064163208,0.09886310979267776,-0.032838448882102966,-0.14014345407485962,0.12665056421896637,-0.04137246310710907,-0.15296423435211182,0.14107934370180786,-0.04729267954826355,-0.16133898496627808,0.15126476421496093,-0.04608932137489319,-0.10989037156105042,0.09197853490254104,-0.07176226377487183,-0.1324654519557953,0.12534754707953155,-0.08445519208908081,-0.14861717820167542,0.1380611284031552,-0.0951632559299469,-0.1587616205215454,0.14781040682932556,-0.06822338700294495,-0.09554493427276611,0.08100146784922302,-0.10238185524940491,-0.11091145873069763,0.10886983558079422,-0.12186175584793091,-0.11936253309249878,0.12132669224878967,-0.13955756276845932,-0.1276927888393402,0.12969284489294708,-0.08273513615131378,-0.07832306623458862,0.06870309993168533,-0.12031705677509308,-0.087069571018219,0.09042488768240631,-0.1409621760249138,-0.09389200806617737,0.10260517134806335,-0.16146859526634216,-0.10013976693153381,0.11254382863184631,0
0.0,0.0,0.0,0.05337706208229065,-0.003715008497238159,-0.012177225464948371,0.10073721408843994,-0.024274736642837524,-0.015452995227643207,0.1387021541595459,-0.040944963693618774,-0.020446836279698566,0.17053258419036865,-0.047646790742874146,-0.024347565399476245,0.08032560348510742,-0.10077957808971405,0.022669699711731717,0.10634201765060425,-0.14294862747192383,0.027721653429797932,0.11967021226882935,-0.1670195758342743,0.029018765984109685,0.13067597150802612,-0.18872743844985962,0.028989824203780934,0.05489197373390198,-0.12017585337162018,0.02335991963558559,0.07499051094055176,-0.1589633971452713,0.03363978743367557,0.08625710010528564,-0.18553125858306885,0.034948716608814046,0.09416121244430542,-0.2082349956035614,0.034110407082370564,0.027159661054611206,-0.12535229325294495,0.019784261209896847,0.03545418381690979,-0.16387182474136353,0.026115025131038472,0.04004737734794617,-0.18530628085136414,0.026431015430024907,0.04474276304244995,-0.20366281270980835,0.025571391655138775,-0.0007846355438232422,-0.12344001233577728,0.013015946110717103,-0.008934378623962402,-0.15531066060066223,0.017742621449760243,-0.011439979076385498,-0.17728492617607117,0.01897488228791122,-0.011161506175994873,-0.20004943013191223,0.019791186524561688,0
0.0,0.0,0.0,0.02657449245452881,0.04625576734542847,-0.07216976636578831,0.07596296072006226,0.08048075437545776,-0.10849247926404271,0.12058067321777344,0.11709022521972656,-0.13631295466353688,0.1531023383140564,0.1543906331062317,-0.16491638922621998,0.15052860975265503,-0.00030863285064697266,-0.05750432664086613,0.21708142757415771,-0.0030220448970794678,-0.07604290598561558,0.2578362822532654,-0.006923884153366089,-0.09219992214371953,0.2921079993247986,-0.010358631610870361,-0.10482064688136372,0.14908528327941895,-0.04270550608634949,-0.03590145015647206,0.21735090017318726,-0.05527713894844055,-0.044045728235743375,0.26142168045043945,-0.06364941596984863,-0.058977880119583936,0.29763174057006836,-0.0715695321559906,-0.07370916807582173,0.13389235734939575,-0.07421949505805969,-0.021304751350782247,0.18970972299575806,-0.09469780325889587,-0.02944956773450169,0.2265060544013977,-0.1076536774635315,-0.04578860902716908,0.2589392066001892,-0.1196257472038269,-0.06066875585844311,0.10928142070770264,-0.09837469458580017,-0.01440481522609982,0.14482945203781128,-0.13174057006835938,-0.02399593272735867,0.16780948638916016,-0.15399771928787231,-0.03578117543389592,0.19126880168914795,-0.17339444160461426,-0.04609273800184521,0
0.0,0.0,0.0,0.04954451322555542,-0.05629110336303711,-0.008891773624187138,0.08066493272781372,-0.13556593656539917,-0.01688203237003627,0.10346561670303345,-0.19786739349365234,-0.029231354808276322,0.13276273012161255,-0.23582959175109863,-0.04249931334502044,0.005516916513442993,-0.23564273118972778,0.007583472198033903,0.0026809871196746826,-0.31900686025619507,-0.0010236416522690917,-1.093745231628418e-05,-0.3688502311706543,-0.010316211012964871,-0.002917766571044922,-0.41110342741012573,-0.018246745904749062,-0.030444204807281494,-0.2333865761756897,-0.003773322310140159,-0.04749223589897156,-0.32394570112228394,-0.007076718592857745,-0.05679976940155029,-0.3773629069328308,-0.018024683212702897,-0.06522989273071289,-0.4239753484725952,-0.028840527152484086,-0.06051918864250183,-0.21042793989181519,-0.01898489168829265,-0.08962288498878479,-0.2890097498893738,-0.02510702817684951,-0.10845217108726501,-0.33803123235702515,-0.037855444690054085,-0.12304073572158813,-0.37929797172546387,-0.048599766781395104,-0.0844900906085968,-0.170792818069458,-0.03693879603392425,-0.12161767482757568,-0.22465163469314575,-0.0440834185386354,-0.1457005739212036,-0.25989776849746704,-0.05165432228690925,-0.16599667072296143,-0.2930670380592346,-0.05833895712143722,0
0.0,0.0,0.0,0.05090191960334778,-0.05613839626312256,-0.02350826031182951,0.08919256925582886,-0.13675695657730103,-0.0367061591765756,0.11648809909820557,-0.2048080563545227,-0.05098182550286001,0.1415024697780609,-0.2502882480621338,-0.06507914728139585,0.016998305916786194,-0.2226545810699463,-0.003908846812593403,0.01726837456226349,-0.3102518320083618,-0.011902403371679249,0.015303552150726318,-0.36047685146331787,-0.02012468716715521,0.013599872589111328,-0.4038063883781433,-0.027676753985034885,-0.021984726190567017,-0.21961718797683716,-0.006380057247626247,-0.03190237283706665,-0.3062976598739624,-0.008209534274684849,-0.03769129514694214,-0.35767388343811035,-0.017778162198411884,-0.04358074069023132,-0.40273237228393555,-0.027932999940859737,-0.0544920414686203,-0.19532060623168945,-0.013358971389281216,-0.07624717056751251,-0.2647603154182434,-0.017640296655046406,-0.0889100581407547,-0.3073492646217346,-0.02878567232404894,-0.09843387454748154,-0.3448651432991028,-0.03875288209532446,-0.08159724622964859,-0.15567487478256226,-0.024248136492716732,-0.11528854072093964,-0.19874262809753418,-0.029290087806331577,-0.1367003321647644,-0.22848433256149292,-0.03629425010298437,-0.15454621613025665,-0.25845611095428467,-0.04237703448747343,0
0.0,0.0,0.0,0.05357833206653595,-0.05415552854537964,-0.01740615998489492,0.09238573908805847,-0.1301671862602234,-0.02256789055747621,0.11877211928367615,-0.19303631782531738,-0.030353721204229522,0.1397022008895874,-0.2345159649848938,-0.03708609377128713,0.028170764446258545,-0.20819330215454102,0.02735689843910105,0.030226856470108032,-0.2844250202178955,0.03108615430908568,0.02897733449935913,-0.3278941512107849,0.03001246045248873,0.027731582522392273,-0.3644007444381714,0.02754654924290545,-0.008961617946624756,-0.20813727378845215,0.026483166989854645,-0.014163970947265625,-0.2823346257209778,0.03820219452398188,-0.018255114555358887,-0.3284260630607605,0.03610379437821276,-0.022475332021713257,-0.36782193183898926,0.03158480490463145,-0.04103440046310425,-0.18809878826141357,0.01974949988441832,-0.05863043665885925,-0.24796104431152344,0.027211805832556557,-0.07072222977876663,-0.2841416001319885,0.02378418858068354,-0.08012980967760086,-0.3169424533843994,0.018932243836096596,-0.0689220130443573,-0.15568041801452637,0.008565763038567376,-0.09836885333061218,-0.1939382553100586,0.013151384917072129,-0.11612382531166077,-0.21863800287246704,0.012523499344459843,-0.1312824785709381,-0.24493104219436646,0.01142601205872662,0
0.0,0.0,0.0,0.05488881468772888,-0.024792015552520752,-0.010881243904155902,0.0938427746295929,-0.06081283092498779,-0.013149254654568843,0.12443077564239502,-0.09301304817199707,-0.017447285984677485,0.15017330646514893,-0.11601230502128601,-0.02045681390635412,0.045704036951065063,-0.1319069266319275,0.029255046809988805,0.056909769773483276,-0.18005487322807312,0.03455451067812998,0.06289765238761902,-0.2077060043811798,0.035085114951210805,0.06753268837928772,-0.23369929194450378,0.034997265155392476,0.014585524797439575,-0.13961288332939148,0.02964094031878073,0.019340544939041138,-0.18599408864974976,0.040146476889925786,0.02148258686065674,-0.21661654114723206,0.04005089711673815,0.021864652633666992,-0.24180200695991516,0.038589014972525426,-0.013639509677886963,-0.13250234723091125,0.02545216057725508,-0.021169155836105347,-0.1753614842891693,0.031723945702391454,-0.02628093957901001,-0.19957178831100464,0.031364637727814504,-0.030033081769943237,-0.22080478072166443,0.030432273934560605,-0.03960499167442322,-0.11830368638038635,0.018033414448576757,-0.05785107612609863,-0.14747241139411926,0.02305013250835497,-0.06683573126792908,-0.1682528853416443,0.02412784222789366,-0.07366153597831726,-0.19130754470825195,0.024942119906621762,0
0.0,0.0,0.0,0.05839431285858154,0.0006565749645233154,-0.004102190235097503,0.10198837518692017,-0.011824309825897217,-0.005262848665405606,0.1360999345779419,-0.026786834001541138,-0.00906608135013709,0.16448235511779785,-0.03626525402069092,-0.011740721506465768,0.06475532054901123,-0.09227633476257324,0.027804148639153148,0.08155900239944458,-0.13071060180664062,0.033191479066918994,0.09192603826522827,-0.15413931012153625,0.03442737020046582,0.10093683004379272,-0.17576420307159424,0.0348992452719914,0.03683435916900635,-0.11098840832710266,0.025367004121254588,0.046889424324035645,-0.15192466974258423,0.03569159961731305,0.054060399532318115,-0.17986786365509033,0.03707587278873792,0.05910974740982056,-0.20313116908073425,0.0362272367575871,0.009387552738189697,-0.11609494686126709,0.01968557506294122,0.009876251220703125,-0.16040143370628357,0.026653577829311992,0.009157896041870117,-0.18561971187591553,0.02785648337991109,0.009398281574249268,-0.20623937249183655,0.027304194192002917,-0.017337381839752197,-0.11324843764305115,0.011576463724087382,-0.03101181983947754,-0.1486624777317047,0.01741554706783166,-0.0382084846496582,-0.17326053977012634,0.01946773685009351,-0.042136430740356445,-0.1979580968618393,0.020399241963933612,0
0.0,0.0,0.0,0.06072986125946045,0.011756867170333862,0.003541087603061932,0.1013716459274292,0.005359351634979248,0.010388668497889775,0.1329972743988037,-0.003357440233230591,0.012892010493069428,0.16043078899383545,-0.011493980884552002,0.017226490994780796,0.07126045227050781,-0.07385557889938354,0.057023597752540844,0.09166795015335083,-0.10730919241905212,0.07481077114292933,0.10284167528152466,-0.12561480700969696,0.08405491510578944,0.1136741042137146,-0.1431538313627243,0.08990126649090602,0.04566293954849243,-0.09436142444610596,0.055912585800379055,0.056885600090026855,-0.12854483723640442,0.08026543060490443,0.06774592399597168,-0.15174978971481323,0.09073555270382716,0.07547235488891602,-0.17075973749160767,0.09693364599892451,0.018823981285095215,-0.10390202701091766,0.050714561587065,0.022275090217590332,-0.14492078125476837,0.07088679621168925,0.025585532188415527,-0.16763848066329956,0.08159507611939265,0.02944427728652954,-0.18726631999015808,0.08745310256430461,-0.005584895610809326,-0.10859249532222748,0.042896522080391186,-0.015994131565093994,-0.14462445676326752,0.059491792565077084,-0.017431676387786865,-0.16820424795150757,0.06928808788010432,-0.015681982040405273,-0.19252260029315948,0.07644714215943171,0
0.0,0.0,0.0,0.05704021453857422,0.01555943489074707,-0.010532858103594833,0.10623031854629517,0.003581404685974121,-0.017463412389240318,0.14530181884765625,-0.00911673903465271,-0.02827062483139997,0.17676913738250732,-0.011266499757766724,-0.03989152076848512,0.10388678312301636,-0.11499616503715515,0.015259838409640736,0.14309406280517578,-0.16632957756519318,0.010138521648862309,0.16459232568740845,-0.19630149006843567,0.0023543371147596304,0.18261104822158813,-0.22312858700752258,-0.0045783173032916125,0.0811917781829834,-0.1436660885810852,0.007889372974553055,0.11145234107971191,-0.21086972951889038,0.0080169045626306,0.13031572103500366,-0.2514330893754959,-0.0017147249515048202,0.14490938186645508,-0.2875715494155884,-0.011085812255821281,0.05366015434265137,-0.15602463483810425,-0.0038846875746614273,0.06744831800460815,-0.2265929877758026,-0.006609160706481987,0.07755517959594727,-0.27142076194286346,-0.017770584926090294,0.08710610866546631,-0.3086151033639908,-0.027266823008737617,0.02352076768875122,-0.15526488423347473,-0.01861774574228292,0.024173736572265625,-0.21381697058677673,-0.02296846571572786,0.025020062923431396,-0.25201258063316345,-0.029020264998159462,0.02746129035949707,-0.28679463267326355,-0.034209629774174743,0
